notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resid,state,play,district_number,rrc_number,Reg,drill_depth_ft,API,Oilvisc,Gasgrav,GOR,NGPL,NGPLET,NGPLPR,NGPLBU,NGPLIS,NGPLPP,HeatVal,CO2cont,H2Scont,N2cont,Sulfur,std_pattern_size_acres,Noilwell,Ngaswell,Ninjwell,lateral_count,lateral_length_ft,PHI,Pay,PERM,SOI,SOC,SOR,SWI,BOI,VDP,OOIP,process_code,total_pattern_size_acres,resacc,PROV,Totprod,Totinj,Totconv,Totps,past_wells,lyroil,lyrgas,numacc,OP1,OP2,OP3,OP4,OP5,OP6,OP7,OP8,OP9,OP10,OP11,OP12,OP13,OP14,OP15,OP16,OP17,OP18,OP19,OP20,OP21,OP22,OP23,OP24,OP25,OP26,OP27,OP28,OP29,OP30,OP31,OP32,OP33,OP34,OP35,OP36,OP37,OP38,OP39,OP40,GP1,GP2,GP3,GP4,GP5,GP6,GP7,GP8,GP9,GP10,GP11,GP12,GP13,GP14,GP15,GP16,GP17,GP18,GP19,GP20,GP21,GP22,GP23,GP24,GP25,GP26,GP27,GP28,GP29,GP30,GP31,GP32,GP33,GP34,GP35,GP36,GP37,GP38,GP39,GP40,CO1,CO2,CO3,CO4,CO5,CO6,CO7,CO8,CO9,CO10,CO11,CO12,CO13,CO14,CO15,CO16,CO17,CO18,CO19,CO20,CO21,CO22,CO23,CO24,CO25,CO26,CO27,CO28,CO29,CO30,CO31,CO32,CO33,CO34,CO35,CO36,CO37,CO38,CO39,CO40,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19,WP20,WP21,WP22,WP23,WP24,WP25,WP26,WP27,WP28,WP29,WP30,WP31,WP32,WP33,WP34,WP35,WP36,WP37,WP38,WP39,WP40,WI1,WI2,WI3,WI4,WI5,WI6,WI7,WI8,WI9,WI10,WI11,WI12,WI13,WI14,WI15,WI16,WI17,WI18,WI19,WI20,WI21,WI22,WI23,WI24,WI25,WI26,WI27,WI28,WI29,WI30,WI31,WI32,WI33,WI34,WI35,WI36,WI37,WI38,WI39,WI40,II1,II2,II3,II4,II5,II6,II7,II8,II9,II10,II11,II12,II13,II14,II15,II16,II17,II18,II19,II20,II21,II22,II23,II24,II25,II26,II27,II28,II29,II30,II31,II32,II33,II34,II35,II36,II37,II38,II39,II40,WL1,WL2,WL3,WL4,WL5,WL6,WL7,WL8,WL9,WL10,WL11,WL12,WL13,WL14,WL15,WL16,WL17,WL18,WL19,WL20,WL21,WL22,WL23,WL24,WL25,WL26,WL27,WL28,WL29,WL30,WL31,WL32,WL33,WL34,WL35,WL36,WL37,WL38,WL39,WL40
DOOK600300611,OK,6003,41,0,3,4304.4,35,1.173,0.725,2578.57,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.1,30,5,0,0,4,1123.939,13.412,4,75.024,70.278,63.465,30.5,2960,1.215,0.72,558.651,11,1160,9,60,1,0.872,0.128,1,0,1.959,4.489,1,19.437,19.048,18.667,18.294,17.928,17.57,17.218,16.874,16.536,16.206,15.881,15.564,15.253,14.947,14.649,14.356,14.068,13.787,13.511,13.241,12.976,12.717,12.462,12.213,11.969,11.73,11.495,11.265,11.04,10.819,10.603,10.391,10.183,9.979,9.779,9.584,9.392,9.204,9.02,8.84,50.121,49.119,48.136,47.173,46.23,45.305,44.399,43.511,42.641,41.788,40.953,40.133,39.331,38.544,37.773,37.018,36.277,35.552,34.841,34.144,33.461,32.792,32.136,31.493,30.864,30.246,29.641,29.049,28.468,27.898,27.34,26.793,26.258,25.732,25.218,24.713,24.219,23.735,23.26,22.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.218,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,11.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOKS600400111,KS,6004,18,0,3,1574,37,2.483,0.7,0,0,0.314,0.377,0.08,0.113,0.115,0,0,0,0,0.2,26.741,50,0,0,4,295.567,15.057,40,22.946,65.125,41.803,25,34.333,1.065,0.877,458.571,11,802.215,9,60,1,0,1,1,0,12.575,0,1,90.832,52.031,38.241,28.254,21.189,16.31,13.013,10.813,9.331,8.285,7.475,6.771,6.102,5.442,4.801,4.208,3.705,3.327,3.098,3.012,3.024,3.039,2.896,2.362,1.108,1.086,1.064,1.043,1.022,1.002,0.982,0.962,0.943,0.924,0.905,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945.684,1030.995,1044.785,1054.772,1061.837,1066.716,1070.013,1072.213,1073.695,1074.741,1075.551,1076.255,1076.925,1077.584,1078.225,1078.818,1079.321,1079.699,1079.928,1080.015,1080.002,1079.987,1080.13,1080.664,1081.918,1083.026,1083.026,1083.026,1083.026,1083.026,1083.026,1083.026,1083.026,1083.026,1083.026,1083.025,1083.026,1083.026,1083.026,1083.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOOK600400211,OK,6004,41,0,3,1015,40.9,2.27,0.7,133.333,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.1,20,71,0,0,4,368.951,10,25,10,73,49.747,25,27,1.2,0.975,294.966,11,1775,9,60,1,0.202,0.798,1,0,14.05,0,1,10.34,4.642,3.629,3.097,2.753,1.236,1.211,1.187,1.163,1.14,1.117,1.095,1.073,1.052,1.031,1.01,0.99,0.97,0.951,0.932,0.913,0.895,0.877,0.859,0.842,0.825,0.809,0.792,0.777,0.761,0.746,0.731,0.716,0.702,0.688,0.674,0.661,0.648,0.635,0.622,1.379,0.619,0.484,0.413,0.367,0.165,0.162,0.158,0.155,0.152,0.149,0.146,0.143,0.14,0.138,0.135,0.132,0.129,0.127,0.124,0.122,0.119,0.117,0.115,0.112,0.11,0.108,0.106,0.104,0.102,0.1,0.098,0.096,0.094,0.092,0.09,0.088,0.086,0.085,0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.067,25.999,27.053,27.607,27.966,13.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOOK600400311,OK,6004,41,0,3,504.571,34,26.542,0.7,462.953,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.22,33.186,34,0,0,4,399.3,15.057,24.286,22.946,65.125,42.12,25,34.333,1.013,0.732,534.273,11,995.59,9,60,1,0,1,1,0,6.233,5.582,1,82.451,41.218,30.294,22.382,16.785,12.921,10.309,8.566,7.392,6.563,5.922,5.364,4.834,4.311,3.803,3.334,2.935,2.636,2.454,2.386,2.395,2.407,2.294,1.871,0.878,0.86,0.843,0.826,0.81,0.794,0.778,0.762,0.747,0.732,0.717,0.703,0.689,0.675,0.662,0.648,38.171,19.082,14.025,10.362,7.771,5.982,4.772,3.966,3.422,3.039,2.741,2.483,2.238,1.996,1.761,1.543,1.359,1.22,1.136,1.104,1.109,1.114,1.062,0.866,0.407,0.399,0.391,0.383,0.375,0.368,0.361,0.353,0.346,0.339,0.333,0.326,0.319,0.313,0.307,0.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347.043,1414.625,1425.549,1433.461,1439.058,1442.923,1445.535,1447.278,1448.451,1449.28,1449.922,1450.479,1451.01,1451.532,1452.04,1452.51,1452.909,1453.208,1453.39,1453.458,1453.448,1453.436,1453.549,1453.972,1454.965,1455.843,1455.843,1455.843,1455.843,1455.843,1455.843,1455.843,1455.843,1455.843,1455.843,1455.843,1455.843,1455.843,1455.843,1455.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOOK600400411,OK,6004,41,0,3,1354.5,37,5.188,0.7,32.42,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.22,30,11,0,0,4,399.3,15.057,7.5,22.946,65.125,41.701,25,3433.3,1.054,0.847,158.526,11,322.103,9,60,1,0,1,1,0,4.78,0,1,8.306,8.14,7.977,7.818,7.661,7.508,7.358,7.211,7.066,6.925,6.787,6.651,6.518,6.388,6.26,6.135,6.012,5.892,5.774,5.658,5.545,5.434,5.326,5.219,5.115,5.012,4.912,4.814,4.718,4.623,4.531,4.44,4.351,4.264,4.179,4.095,4.014,3.933,3.855,3.778,0.269,0.264,0.258,0.253,0.248,0.243,0.238,0.234,0.229,0.224,0.22,0.215,0.211,0.207,0.203,0.199,0.195,0.191,0.187,0.183,0.18,0.176,0.172,0.169,0.166,0.162,0.159,0.156,0.153,0.15,0.147,0.144,0.141,0.138,0.135,0.133,0.13,0.127,0.125,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.754,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,16.384,1.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOOK600400511,OK,6004,41,0,3,1504.5,34,6.615,0.7,32.42,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.22,30,11,0,0,4,399.3,15.057,7.5,22.946,65.125,41.698,25,3433.3,1.055,0.834,158.287,11,322.103,9,60,1,0,1,1,0,4.78,0,1,8.289,8.123,7.961,7.802,7.646,7.493,7.343,7.196,7.052,6.911,6.773,6.637,6.505,6.374,6.247,6.122,6,5.88,5.762,5.647,5.534,5.423,5.315,5.208,5.104,5.002,4.902,4.804,4.708,4.614,4.522,4.431,4.342,4.256,4.171,4.087,4.005,3.925,3.847,3.77,0.269,0.264,0.258,0.253,0.248,0.243,0.238,0.234,0.229,0.224,0.22,0.215,0.211,0.207,0.203,0.199,0.195,0.191,0.187,0.183,0.18,0.176,0.172,0.169,0.166,0.162,0.159,0.156,0.153,0.15,0.147,0.144,0.141,0.138,0.135,0.133,0.13,0.127,0.125,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.149,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.778,15.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOOK600400611,OK,6004,41,0,3,617,36.3,14.894,0.7,346.815,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.22,58.564,48,0,0,4,399.3,15.057,30,22.946,65.125,42.183,25,34.333,1.018,0.785,656.171,11,1405.538,9,60,0,2,0,2,0,12.146,5.542,1,21.592,8.859,6.783,5.711,5.026,4.54,0.827,0.81,0.794,0.778,0.763,0.748,0.733,0.718,0.704,0.69,0.676,0.662,0.649,0.636,0.623,0.611,0.599,0.587,0.575,0.563,0.552,0.541,0.53,0.52,0.509,0.499,0.489,0.479,0.47,0.46,0.451,0.442,0.433,0.425,7.489,3.073,2.353,1.981,1.743,1.575,0.287,0.281,0.276,0.27,0.265,0.259,0.254,0.249,0.244,0.239,0.234,0.23,0.225,0.221,0.216,0.212,0.208,0.204,0.2,0.196,0.192,0.188,0.184,0.18,0.177,0.173,0.17,0.166,0.163,0.16,0.157,0.153,0.15,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332,-8.974,-6.872,-5.785,-5.092,-4.599,-0.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOOK600400711,OK,6004,41,0,3,2118,37,2.69,0.7,0,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.22,30,15,0,0,4,399.3,15.057,30,22.946,65.125,39.358,25,3433.3,1.094,0.85,610.593,11,439.231,9,60,1,0,1,1,0,9.884,0,1,41.558,40.727,39.912,39.114,38.332,37.565,36.814,36.078,35.356,34.649,33.956,33.277,32.611,31.959,31.32,30.693,30.08,29.478,28.888,28.311,27.744,27.19,26.646,26.113,25.591,25.079,24.577,24.086,23.604,23.132,22.669,22.216,21.772,21.336,20.909,20.491,20.081,19.68,19.286,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.605,70.031,70.031,70.031,70.031,70.031,70.031,70.031,47.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOOK600400811,OK,6004,41,0,3,1321,36,6.126,0.7,154.769,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.22,20,57,0,0,4,399.3,15.057,35,22.946,65.125,41.916,25,34.333,1.05,0.839,742.252,11,1669.077,9,60,1,0.313,0.687,1,0,27.868,5.175,1,6.411,2.878,2.25,1.92,1.707,1.554,1.437,1.345,1.268,1.204,1.15,1.102,1.06,1.023,0.989,0.959,0.932,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.992,0.445,0.348,0.297,0.264,0.241,0.222,0.208,0.196,0.186,0.178,0.171,0.164,0.158,0.153,0.148,0.144,0.141,0.138,0.136,0.133,0.13,0.128,0.125,0.123,0.12,0.118,0.115,0.113,0.111,0.109,0.106,0.104,0.102,0.1,0.098,0.096,0.094,0.092,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.701,7.364,8.015,8.358,8.579,8.738,8.858,8.955,9.034,9.1,9.157,9.206,9.25,9.289,9.323,9.355,9.383,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOOK600400911,OK,6004,41,0,3,2116,36,2.397,0.7,154.769,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.22,20,57,0,0,4,399.3,12.5,43.333,60,65,37.848,25,35,1.2,0.907,666.523,11,1669.077,9,60,1,0.313,0.687,1,0,27.868,5.175,1,8.387,3.765,2.944,2.512,2.233,2.033,1.88,1.759,1.659,1.576,1.504,1.441,1.387,1.338,1.229,1.204,1.18,1.157,1.134,1.111,1.089,1.067,1.046,1.025,1.004,0.984,0.964,0.945,0.926,0.908,0.89,0.872,0.854,0.837,0.82,0.804,0.788,0.772,0.757,0.742,1.298,0.583,0.456,0.389,0.346,0.315,0.291,0.272,0.257,0.244,0.233,0.223,0.215,0.207,0.19,0.186,0.182,0.179,0.175,0.172,0.168,0.165,0.162,0.158,0.155,0.152,0.149,0.146,0.143,0.14,0.138,0.135,0.132,0.129,0.127,0.124,0.122,0.119,0.117,0.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.884,8.838,9.718,10.182,10.481,10.695,10.858,10.989,11.095,11.185,11.262,11.329,11.388,11.44,10.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOOK600401011,OK,6004,41,0,3,1421.5,35,4.431,0.7,103.123,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.2,5.856,6,0,0,4,399.3,15.057,77.5,22.946,65.125,42.014,25,34.333,1.053,0.852,1638.806,11,175.692,9,60,1,0,1,1,0,10.558,0,1,32.841,21.958,16.412,12.125,9.093,7,5.585,4.64,4.005,3.556,3.208,2.906,2.619,2.335,2.06,1.806,1.59,1.428,1.329,1.292,1.298,1.304,1.243,1.014,0.476,0.466,0.457,0.448,0.439,0.43,0.422,0.413,0.405,0.397,0.389,0.381,0.374,0.366,0.359,0.352,3.387,2.264,1.692,1.25,0.938,0.722,0.576,0.479,0.413,0.367,0.331,0.3,0.27,0.241,0.212,0.186,0.164,0.147,0.137,0.133,0.134,0.134,0.128,0.105,0.049,0.048,0.047,0.046,0.045,0.044,0.043,0.043,0.042,0.041,0.04,0.039,0.038,0.038,0.037,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3303.505,3340.117,3346.035,3350.322,3353.354,3355.447,3356.862,3357.807,3358.442,3358.891,3359.239,3359.541,3359.828,3360.112,3360.387,3360.641,3360.857,3361.019,3361.118,3361.155,3361.149,3361.143,3361.204,3361.433,3361.971,3362.447,3362.447,3362.447,3362.447,3362.447,3362.447,3362.447,3362.447,3362.447,3362.447,3362.447,3362.447,3362.447,3362.447,3362.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOOK600401111,OK,6004,41,0,3,2733,34,2.49,0.7,488.459,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.22,58.564,37,0,0,4,399.3,15.057,55,22.946,65.125,41.468,25,34.333,1.116,0.871,1097.468,11,1083.436,9,60,0,2,0,2,0,37.028,19.402,1,45.439,18.643,14.275,12.018,10.577,9.555,8.781,6.536,6.405,6.277,6.152,6.029,5.908,5.79,5.674,5.561,5.449,5.34,5.234,5.129,5.026,4.926,4.827,4.731,4.636,4.543,4.453,4.363,4.276,4.191,4.107,4.025,3.944,3.865,3.788,3.712,3.638,3.565,3.494,3.424,22.195,9.107,6.973,5.87,5.167,4.667,4.289,3.193,3.129,3.067,3.005,2.945,2.886,2.828,2.772,2.716,2.662,2.609,2.557,2.506,2.455,2.406,2.358,2.311,2.265,2.22,2.175,2.132,2.089,2.047,2.006,1.966,1.927,1.888,1.851,1.814,1.777,1.742,1.707,1.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.18,-20.247,-15.503,-13.051,-11.487,-10.376,-9.536,-7.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOOK600401211,OK,6004,41,0,3,1144.5,36,7.306,0.7,1491.83,0,0.362,0.336,0.116,0.06,0.126,0,0,0,0,0.2,20,69,0,0,4,399.3,15.057,57.5,22.946,65.125,41.899,25,34.333,1.042,0.831,1229.357,11,2020.462,9,60,1,0.317,0.683,1,0,47.536,82.827,1,8.008,3.595,2.811,2.398,2.132,1.941,1.795,1.679,1.584,1.504,1.436,1.376,1.324,1.277,1.236,1.198,1.163,1.132,1.103,1.077,1.052,0.367,0.36,0.352,0.345,0.339,0.332,0.325,0.319,0.312,0.306,0.3,0.294,0.288,0.282,0.277,0.271,0.266,0.26,0.255,11.946,5.363,4.193,3.578,3.18,2.895,2.678,2.505,2.364,2.244,2.142,2.053,1.975,1.906,1.843,1.787,1.736,1.689,1.646,1.606,1.569,0.547,0.536,0.525,0.515,0.505,0.494,0.485,0.475,0.465,0.456,0.447,0.438,0.429,0.421,0.412,0.404,0.396,0.388,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.011,7.561,8.369,8.795,9.069,9.266,9.416,9.535,9.634,9.716,9.787,9.848,9.902,9.95,9.993,10.032,10.067,10.1,10.13,10.157,10.183,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
