Resid	Play	RRC	Reg	Depth	API	Oilvisc	Gasgrav	GOR	NGPL	NGPLET	NGPLPR	NGPLBU	NGPLIS	NGPLPP	HeatVal	CO2cont	H2Scont	N2cont	Sulfur	Patsize	Noilwell	Ngaswell	Ninjwell	Latnum	Latlen	PHI	Pay	PERM	SOI	SOC	SOR	SWI	BOI	VDP	OOIP	flag	acres	Resacc	PROV	Totprod	Totinj	Totconv	Totps	Totpat	lyroil	lyrgas	numacc	OP1	OP2	OP3	OP4	OP5	OP6	OP7	OP8	OP9	OP10	OP11	OP12	OP13	OP14	OP15	OP16	OP17	OP18	OP19	OP20	OP21	OP22	OP23	OP24	OP25	OP26	OP27	OP28	OP29	OP30	OP31	OP32	OP33	OP34	OP35	OP36	OP37	OP38	OP39	OP40	GP1	GP2	GP3	GP4	GP5	GP6	GP7	GP8	GP9	GP10	GP11	GP12	GP13	GP14	GP15	GP16	GP17	GP18	GP19	GP20	GP21	GP22	GP23	GP24	GP25	GP26	GP27	GP28	GP29	GP30	GP31	GP32	GP33	GP34	GP35	GP36	GP37	GP38	GP39	GP40	CO1	CO2	CO3	CO4	CO5	CO6	CO7	CO8	CO9	CO10	CO11	CO12	CO13	CO14	CO15	CO16	CO17	CO18	CO19	CO20	CO21	CO22	CO23	CO24	CO25	CO26	CO27	CO28	CO29	CO30	CO31	CO32	CO33	CO34	CO35	CO36	CO37	CO38	CO39	CO40	WP1	WP2	WP3	WP4	WP5	WP6	WP7	WP8	WP9	WP10	WP11	WP12	WP13	WP14	WP15	WP16	WP17	WP18	WP19	WP20	WP21	WP22	WP23	WP24	WP25	WP26	WP27	WP28	WP29	WP30	WP31	WP32	WP33	WP34	WP35	WP36	WP37	WP38	WP39	WP40	WI1	WI2	WI3	WI4	WI5	WI6	WI7	WI8	WI9	WI10	WI11	WI12	WI13	WI14	WI15	WI16	WI17	WI18	WI19	WI20	WI21	WI22	WI23	WI24	WI25	WI26	WI27	WI28	WI29	WI30	WI31	WI32	WI33	WI34	WI35	WI36	WI37	WI38	WI39	WI40	II1	II2	II3	II4	II5	II6	II7	II8	II9	II10	II11	II12	II13	II14	II15	II16	II17	II18	II19	II20	II21	II22	II23	II24	II25	II26	II27	II28	II29	II30	II31	II32	II33	II34	II35	II36	II37	II38	II39	II40
EOTX4714617	4766	1	2	9200	38	0	0	0	20	0.428	0.29	0.048	0.117	0.117	0	0	0	0	0	100	0	0	0	1	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	36352	10	47	1	0	0	0	364	0	0	1	30.188	10.441	4.363	2.079	1.091	0.617	0.370	0.232	0.152	0.103	0.072	0.051	0.037	0.028	0.021	0.016	0.012	0.010	0.008	0.006	0.005	0.004	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	179.469	62.074	25.939	12.359	6.486	3.666	2.198	1.382	0.904	0.611	0.425	0.303	0.221	0.164	0.124	0.095	0.074	0.058	0.046	0.037	0.030	0.025	0.020	0.017	0.014	0.012	0.010	0.008	0.007	0.006	0.005	0.005	0.004	0.004	0.003	0.003	0.002	0.002	0.002	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EOTX4714817	4766	6	2	9200	38	0	0	0	20	0.428	0.29	0.048	0.117	0.117	0	0	0	0	0	100	0	0	0	1	5000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	22272	10	47	1	0	0	0	213	0	0	1	30.188	10.441	4.363	2.079	1.091	0.617	0.370	0.232	0.152	0.103	0.072	0.051	0.037	0.028	0.021	0.016	0.012	0.010	0.008	0.006	0.005	0.004	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	179.469	62.074	25.939	12.359	6.486	3.666	2.198	1.382	0.904	0.611	0.425	0.303	0.221	0.164	0.124	0.095	0.074	0.058	0.046	0.037	0.030	0.025	0.020	0.017	0.014	0.012	0.010	0.008	0.007	0.006	0.005	0.005	0.004	0.004	0.003	0.003	0.002	0.002	0.002	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EOWV6731317	6793	-1	1	11000	46	37	0.74	0	20	0.019	0.569	0.177	0.082	0.153	0	0	0	0	0	213	0	0	0	1	6000	18	62	339	67	67	27	32	1.348	0.8	0	9	3136	10	67	1	0	0	0	15	0	0	1	20.535	7.103	2.968	1.414	0.742	0.420	0.251	0.158	0.103	0.070	0.049	0.035	0.025	0.019	0.014	0.011	0.008	0.007	0.005	0.004	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.493	6.396	2.673	1.274	0.668	0.378	0.226	0.142	0.093	0.063	0.044	0.031	0.023	0.017	0.013	0.010	0.008	0.006	0.005	0.004	0.003	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205.35	71.03	29.68	14.14	7.42	4.2	2.51	1.58	1.03	0.7	0.49	0.35	0.25	0.19	0.14	0.11	0.08	0.07	0.05	0.04	0.03	0.03	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EOWV6731417	6793	-1	1	11000	46	37	0.74	0	20	0.019	0.569	0.177	0.082	0.153	0	0	0	0	0	213	0	0	0	1	6000	18	62	339	67	67	27	32	1.348	0.8	0	9	6720	10	67	1	0	0	0	32	0	0	1	20.535	7.103	2.968	1.414	0.742	0.420	0.251	0.158	0.103	0.070	0.049	0.035	0.025	0.019	0.014	0.011	0.008	0.007	0.005	0.004	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.493	6.396	2.673	1.274	0.668	0.378	0.226	0.142	0.093	0.063	0.044	0.031	0.023	0.017	0.013	0.010	0.008	0.006	0.005	0.004	0.003	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205.35	71.03	29.68	14.14	7.42	4.2	2.51	1.58	1.03	0.7	0.49	0.35	0.25	0.19	0.14	0.11	0.08	0.07	0.05	0.04	0.03	0.03	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EOWV6731517	6793	-1	1	11000	46	37	0.74	0	20	0.019	0.569	0.177	0.082	0.153	0	0	0	0	0	213	0	0	0	1	6000	18	62	339	67	67	27	32	1.348	0.8	0	9	5152	10	67	1	0	0	0	24	0	0	1	20.535	7.103	2.968	1.414	0.742	0.420	0.251	0.158	0.103	0.070	0.049	0.035	0.025	0.019	0.014	0.011	0.008	0.007	0.005	0.004	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.493	6.396	2.673	1.274	0.668	0.378	0.226	0.142	0.093	0.063	0.044	0.031	0.023	0.017	0.013	0.010	0.008	0.006	0.005	0.004	0.003	0.003	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205.35	71.03	29.68	14.14	7.42	4.2	2.51	1.58	1.03	0.7	0.49	0.35	0.25	0.19	0.14	0.11	0.08	0.07	0.05	0.04	0.03	0.03	0.02	0.02	0.02	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EOWY3400117	3410	-1	5	8000	44	0.607	0.79	8.381	150	0.394	0.29	0.109	0.061	0.146	0	0	0	0	0.16	100	0	0	0	1	5000	14	134.785	0.1	66.123	61.105	25	33.877	1.285	0.72	0	9	24320	10	34	0	0	0	0	243	0	0	1	1.244	0.059	0.006	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.601	0.076	0.008	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EOWY3400217	3410	-1	5	8000	44	0.607	0.79	8.381	150	0.394	0.29	0.109	0.061	0.146	0	0	0	0	0.16	100	0	0	0	1	5000	14	134.785	0.1	66.123	61.105	25	33.877	1.285	0.72	0	9	104960	2	34	0	0	0	0	1050	0	0	1	1.244	0.059	0.006	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.601	0.076	0.008	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EOWY3400317	3410	-1	5	8000	44	0.607	0.79	8.381	150	0.394	0.29	0.109	0.061	0.146	0	0	0	0	0.16	100	0	0	0	1	5000	14	134.785	0.1	66.123	61.105	25	33.877	1.285	0.72	0	9	1600	10	34	0	0	0	0	16	0	0	1	24.223	8.378	3.501	1.668	0.875	0.495	0.297	0.187	0.122	0.083	0.057	0.041	0.030	0.022	0.017	0.013	0.010	0.008	0.006	0.005	0.004	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	230.042	79.566	33.248	15.842	8.314	4.699	2.817	1.771	1.159	0.784	0.545	0.389	0.283	0.210	0.159	0.122	0.095	0.074	0.059	0.047	0.038	0.031	0.026	0.022	0.018	0.015	0.013	0.011	0.009	0.008	0.007	0.006	0.005	0.005	0.004	0.003	0.003	0.003	0.002	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EOWY3400417	3410	-1	5	8000	44	0.607	0.79	8.381	150	0.394	0.29	0.109	0.061	0.146	0	0	0	0	0.16	100	0	0	0	1	5000	14	134.785	0.1	66.123	61.105	25	33.877	1.285	0.72	0	9	15680	2	34	0	0	0	0	157	0	0	1	24.223	8.378	3.501	1.668	0.875	0.495	0.297	0.187	0.122	0.083	0.057	0.041	0.030	0.022	0.017	0.013	0.010	0.008	0.006	0.005	0.004	0.003	0.003	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	230.042	79.566	33.248	15.842	8.314	4.699	2.817	1.771	1.159	0.784	0.545	0.389	0.283	0.210	0.159	0.122	0.095	0.074	0.059	0.047	0.038	0.031	0.026	0.022	0.018	0.015	0.013	0.011	0.009	0.008	0.007	0.006	0.005	0.005	0.004	0.003	0.003	0.003	0.002	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EOWY3400517	3410	-1	5	8000	44	0.607	0.79	8.381	150	0.394	0.29	0.109	0.061	0.146	0	0	0	0	0.16	100	0	0	0	1	5000	14	134.785	0.1	66.123	61.105	25	33.877	1.285	0.72	0	9	17280	10	34	0	0	0	0	173	0	0	1	1.502	0.576	0.221	0.085	0.033	0.013	0.005	0.002	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.164	0.063	0.024	0.009	0.004	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EOWY3400617	3410	-1	5	8000	44	0.607	0.79	8.381	150	0.394	0.29	0.109	0.061	0.146	0	0	0	0	0.16	100	0	0	0	1	5000	14	134.785	0.1	66.123	61.105	25	33.877	1.285	0.72	0	9	2880	2	34	0	0	0	0	29	0	0	1	1.502	0.576	0.221	0.085	0.033	0.013	0.005	0.002	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.164	0.063	0.024	0.009	0.004	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EOWY3400717	3410	-1	5	8000	44	0.607	0.79	8.381	150	0.394	0.29	0.109	0.061	0.146	0	0	0	0	0.16	100	0	0	0	1	5000	14	134.785	0.1	66.123	61.105	25	33.877	1.285	0.72	0	9	39680	10	34	0	0	0	0	397	0	0	1	2.092	0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.570	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EOWY3400817	3410	-1	5	8000	44	0.607	0.79	8.381	150	0.394	0.29	0.109	0.061	0.146	0	0	0	0	0.16	100	0	0	0	1	5000	14	134.785	0.1	66.123	61.105	25	33.877	1.285	0.72	0	9	116160	2	34	0	0	0	0	1162	0	0	1	2.092	0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.570	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EOWY3900217	3904	0	5	7500	35	0.65	0.795	1.067	136.9	0.389	0.333	0.139	0.056	0.083	0	0	0	0	0.48	80	0	0	0	1	5000	18.786	45	256.086	66.123	59.822	30.5	33.877	1.281	0.72	0	9	2304	2	39	0	0	0	0	29	0	0	1	3.054	0.540	0.154	0.058	0.025	0.013	0.007	0.004	0.003	0.002	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.149	0.557	0.159	0.059	0.026	0.013	0.007	0.004	0.003	0.002	0.001	0.001	0.001	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.527	0.27	0.077	0.029	0.0125	0.0065	0.0035	0.002	0.0015	0.001	0.0005	0.0005	0.0005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EOWY3900417	3904	0	5	7500	35	0.65	0.795	1.067	133.5	0.389	0.333	0.139	0.056	0.083	0	0	0	0	0.48	80	0	0	0	1	4681	18.786	45	256.086	66.123	59.822	30.5	33.877	1.281	0.72	0	9	3840	2	39	0	0	0	0	48	0	0	1	101.007	17.331	5.631	2.448	1.261	0.726	0.452	0.299	0.207	0.149	0.110	0.083	0.065	0.051	0.041	0.033	0.027	0.023	0.019	0.016	0.014	0.012	0.010	0.009	0.008	0.007	0.006	0.005	0.005	0.004	0.004	0.004	0.003	0.003	0.003	0.002	0.002	0.002	0.002	0.002	53.812	9.233	3.000	1.304	0.672	0.387	0.241	0.159	0.110	0.079	0.059	0.044	0.034	0.027	0.022	0.018	0.015	0.012	0.010	0.009	0.007	0.006	0.005	0.005	0.004	0.004	0.003	0.003	0.003	0.002	0.002	0.002	0.002	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.7049	12.1317	3.9417	1.7136	0.8827	0.5082	0.3164	0.2093	0.1449	0.1043	0.077	0.0581	0.0455	0.0357	0.0287	0.0231	0.0189	0.0161	0.0133	0.0112	0.0098	0.0084	0.007	0.0063	0.0056	0.0049	0.0042	0.0035	0.0035	0.0028	0.0028	0.0028	0.0021	0.0021	0.0021	0.0014	0.0014	0.0014	0.0014	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
